26.59	100.78	5088.94	11432.46	284.01	10161.91	12430.92	291.74	993.45	1994.26	9.93	-3.88	995.72	2008.13	10.48	-10.49	998.13	1999.73	-3.13	-1.29	9.4	-10.48
25.55	99.68	5076.42	11432.19	277.31	10167.81	12444.98	291.51	1006.32	1993.01	9.78	-5.46	1007.82	2009.95	-11.13	-4.49	1000.07	2005.83	0.02	7.85	-6.82	9.66
26.26	89.47	5068.38	11440.89	291.55	10167.25	12450.59	296.97	994.3	2003.92	4.4	5.44	995.89	1999.74	5.39	1.27	1006.63	2003.35	-1.97	-8.15	-2.57	-2.59
35.03	104.82	5088.38	11435.89	276.63	10152.49	12443.	295.55	1008.74	2007.86	7.16	-1.58	1004.61	2011.55	3.12	1.72	1004.97	1992.65	3.55	-11.59	-2.45	1.22
32.87	88.71	5082.65	11448.49	282.34	10148.59	12450.58	307.57	993.65	1994.05	3.52	-9.48	1000.77	1999.76	4.25	-5.25	990.03	2000.2	8.56	-7.5	10.29	4.19
25.78	93.65	5089.86	11442.77	275.17	10168.53	12429.93	311.38	1007.51	2010.81	-0.87	9.91	1007.84	1992.39	0.12	7.14	994.5	1995.96	-6.27	-3.9	2.6	-3.13
35.78	98.23	5068.43	11440.07	281.27	10165.13	12429.78	304.09	1003.67	1994.1	10.82	-7.74	1005.83	2006.88	1.16	-3.84	1001.1	1989.27	5.81	4.35	6.07	-6.2
35.96	91.78	5085.37	11432.76	274.87	10158.15	12432.99	290.03	1009.64	2006.09	-3.34	6.22	1010.68	2002.71	3.98	-5.12	1000.92	2009.08	11.45	-2.29	-9.35	2.19
28.97	103.14	5079.4	11441.26	283.07	10157.45	12450.29	295.2	1000.03	1990.25	3.42	11.53	995.36	2001.02	-4.94	-7.22	998.54	2008.18	0.43	-6.15	-11.87	1.4
33.25	107.64	5073.51	11430.21	277.15	10159.86	12449.74	294.83	991.74	2000.33	-3.13	-5.25	992.46	2006.66	9.14	2.89	998.03	2000.71	-10.19	-9.84	2.05	-3.17
34.63	90.49	5075.45	11444.12	285.05	10156.06	12430.77	289.27	1003.79	2005.34	-1.64	-1.91	990.21	2011.1	3.87	10.53	995.33	2009.25	1.28	6.67	-10.07	2.16
30.32	94.39	5091.64	11449.33	284.45	10168.61	12431.65	305.87	1001.51	1999.1	-5.57	5.98	999.25	1995.07	-1.58	-11.46	999.5	1990.47	-7.19	-2.46	-6.31	0.76
34.57	108.41	5073.39	11446.67	281.78	10159.38	12428.11	308.9	1007.45	2011.22	10.05	6.45	1009.95	2004.63	6.79	9.64	996.66	2001.8	-4.39	-4.23	3.73	-7.28
24.65	92.85	5088.64	11430.15	278.57	10157.15	12439.62	310.46	1005.88	2009.25	8.02	-0.15	996.98	2004.99	-0.19	-9.65	991.71	2010.43	-7.12	8.42	-2.26	9.75
34.83	106.35	5074.48	11440.55	285.56	10155.37	12437.44	305.01	989.4	1993.67	5.92	-7.68	999.37	1996.01	6.63	7.58	1003.72	2011.89	-8.06	-7.94	-4.09	-8.44
25.46	106.48	5081.3	11435.74	289.15	10156.73	12430.52	309.4	1006.73	2004.6	-2.64	6.04	1002.77	2004.58	-3.55	-6.33	988.6	2003.17	11.83	-8.24	3.48	1.19
27.91	95.25	5080.59	11446.79	284.37	10159.91	12441.13	309.04	997.55	2006.28	-8.35	9.62	997.3	1995.03	6.14	-4.02	1002.45	1991.19	11.48	11.43	-5.62	9.5
35.21	104.08	5089.48	11448.94	270.06	10159.63	12451.35	308.	999.7	1988.96	1.27	2.57	990.56	2010.86	-3.76	-11.04	988.16	1988.68	-4.61	-4.22	0.89	5.14
28.75	98.71	5071.95	11441.36	272.83	10170.45	12439.08	298.54	1011.01	2002.58	-11.58	5.4	988.96	1993.54	-11.28	9.	999.33	1988.04	5.75	9.04	1.72	-7.34
27.64	96.65	5081.7	11441.36	275.14	10152.39	12433.26	292.95	995.1	2002.65	7.17	7.26	1008.52	1998.74	-6.07	6.5	1002.72	2003.45	11.31	0.44	-5.08	11.11
35.32	104.86	5068.44	11442.22	272.22	10169.19	12443.62	299.96	998.32	1990.16	10.41	9.07	1009.59	2008.48	-8.49	9.05	1007.65	2005.93	3.2	10.47	5.2	-8.65
30.95	111.87	5074.74	11436.84	288.19	10161.46	12444.48	294.68	1010.63	1991.56	5.94	-3.02	1003.61	1994.81	-0.51	4.64	989.04	1991.39	-5.64	-0.85	4.64	-8.45
30.31	107.58	5085.05	11444.03	289.5	10151.64	12432.61	297.36	994.43	1999.14	7.62	7.9	1005.63	2008.72	-7.05	-7.75	1002.78	1996.01	11.73	3.14	10.91	3.9
25.99	93.02	5087.89	11437.23	291.56	10149.65	12451.2	295.	998.13	1989.11	-7.5	6.68	997.16	2011.85	4.94	7.94	993.04	1998.79	4.91	-9.05	3.16	-4.68
32.57	98.19	5082.67	11442.87	276.22	10160.19	12428.41	311.69	995.9	1993.99	4.24	2.32	1001.12	2005.91	-8.59	-3.21	1005.52	2003.06	-3.9	2.86	4.06	2.41
24.26	98.96	5089.79	11435.07	268.62	10162.21	12440.62	298.49	988.97	2011.95	9.41	7.52	1005.63	2007.46	-11.65	-1.17	993.32	2003.48	5.75	-2.85	-1.18	5.66
24.72	109.96	5088.95	11441.88	272.23	10161.15	12438.98	299.28	1005.51	2010.6	-5.93	-8.25	1003.57	2001.11	9.17	-1.28	993.48	2000.1	-0.47	-0.51	-6.8	9.15
33.84	89.06	5071.7	11431.68	287.93	10154.12	12432.83	311.55	1005.26	2007.84	-9.84	-11.81	998.59	2009.41	9.99	3.53	989.67	1997.82	5.07	5.42	-2.24	5.94
32.89	111.97	5073.46	11444.35	285.03	10164.71	12441.81	299.41	1007.07	1998.62	-10.46	9.62	996.84	2011.59	-0.5	5.41	990.32	2004.83	-6.4	-6.36	4.17	-11.74
26.94	107.31	5083.9	11441.72	285.43	10171.97	12442.07	305.38	991.18	2000.24	2.45	5.31	1007.78	1993.35	4.57	-9.17	988.41	2006.18	-4.55	5.97	2.79	7.52
26.68	101.31	5075.12	11448.17	271.97	10165.62	12434.79	292.44	993.64	2001.91	-5.76	-7.45	1000.83	1997.72	-11.59	-5.96	998.27	1999.3	10.5	-0.36	1.14	3.14
35.07	90.92	5089.21	11430.21	281.12	10167.	12432.85	292.76	999.85	1988.92	8.96	0.51	998.77	1997.84	-3.1	4.23	995.11	2007.74	-5.5	-5.81	11.82	-7.89
33.19	88.83	5077.75	11450.84	272.55	10152.11	12439.18	300.64	1000.3	2002.41	-1.86	3.58	992.5	1997.94	10.36	-5.61	1008.79	1990.08	-9.03	5.72	-11.55	9.19
29.99	88.18	5084.93	11444.78	276.11	10164.14	12441.68	310.65	998.79	1998.22	8.79	2.19	988.58	1993.51	-9.91	-6.69	995.89	1997.05	11.5	-11.84	-11.46	-7.2
31.26	100.15	5078.45	11442.92	269.12	10161.56	12433.11	304.42	990.77	2005.77	7.46	11.44	992.96	1989.21	-2.43	-7.99	1005.18	2004.87	-7.91	6.64	-2.87	-10.72
35.41	97.46	5075.47	11431.22	284.02	10169.99	12433.01	295.14	1001.74	1988.52	-0.05	-7.5	995.11	1989.04	-11.36	2.02	1011.42	1993.34	2.09	5.94	10.15	-7.45
27.38	111.86	5090.23	11428.89	287.67	10150.93	12441.99	294.97	1003.06	1992.72	5.85	-4.42	994.05	2001.99	4.96	5.06	1006.07	2004.39	11.17	-10.99	-2.68	-5.04
32.18	111.73	5075.89	11448.18	278.04	10156.06	12449.56	295.8	1005.82	1994.61	0.41	-9.91	1001.86	1997.49	3.24	3.4	998.19	1999.15	6.7	-0.34	1.09	0.99
29.3	94.14	5082.44	11447.2	271.35	10168.85	12441.28	305.95	1010.47	2010.04	0.64	2.85	1000.75	2001.57	-11.88	10.02	1002.59	2004.58	-8.02	-2.52	1.2	11.46
28.91	98.52	5079.84	11449.16	285.66	10155.9	12445.64	291.25	1003.77	2008.33	7.29	8.75	1005.08	1992.13	1.96	-3.13	990.28	2006.3	-2.14	-11.45	-0.24	-8.64
31.06	89.5	5071.11	11448.72	283.28	10166.37	12431.64	298.68	990.39	2001.67	-5.14	2.77	1005.88	2005.98	-8.37	2.87	997.93	1989.73	-0.23	-6.12	-2.03	-10.66
30.16	90.05	5079.34	11450.6	288.99	10152.64	12429.76	295.53	1007.11	1988.18	-1.68	7.54	1003.25	1992.27	-10.24	10.61	1009.85	2004.89	-6.28	-9.29	-6.47	-9.36
28.56	106.38	5083.41	11431.35	283.99	10154.64	12436.91	306.52	1004.5	1993.19	2.39	-2.03	996.54	1997.31	1.76	-0.45	999.22	1994.97	0.18	-5.68	8.29	7.23
35.24	99.4	5074.34	11430.19	271.83	10168.15	12451.13	305.35	1011.58	1998.04	9.21	-8.33	1003.05	1992.75	-7.62	-1.	1001.76	2007.7	2.25	8.79	1.24	3.39
35.07	98.32	5089.3	11446.18	282.99	10171.91	12428.48	298.03	989.74	2004.33	-9.94	1.72	1008.13	1990.23	-6.67	-2.97	1007.47	1991.03	-9.48	-11.73	8.28	10.94
28.23	88.17	5090.39	11446.76	290.41	10149.93	12439.17	302.34	991.65	2004.5	-3.86	0.07	990.04	2000.32	-10.69	1.61	1010.78	2000.44	-3.97	9.04	11.31	-1.14
26.58	109.73	5073.33	11444.06	281.79	10155.5	12444.17	303.97	1003.74	1998.08	-6.75	4.42	1010.54	1988.37	-2.63	-11.24	1004.11	1996.9	10.7	2.77	-3.18	2.59
35.12	98.37	5078.03	11446.	286.7	10163.33	12447.65	289.17	1009.3	1988.64	5.01	-6.84	1010.27	2008.69	-11.18	6.91	999.73	2004.03	-6.16	-3.07	3.81	-7.44
26.65	89.05	5091.03	11434.09	273.86	10159.45	12448.93	296.8	995.05	1999.11	4.92	6.68	990.16	2002.85	-3.36	-4.21	992.14	2000.08	6.77	11.44	5.1	-4.66
24.4	88.49	5079.94	11429.66	281.56	10148.13	12435.53	288.41	1004.84	1992.56	-6.33	-10.29	1008.53	2010.61	-8.19	-1.42	1006.58	1991.68	-3.5	1.46	1.89	4.38
32.03	101.02	5072.42	11441.26	281.68	10148.22	12429.	309.71	995.37	1997.09	10.01	-10.24	1005.68	2011.2	3.11	5.05	1001.46	2003.93	-9.52	-5.62	4.23	-11.01
28.76	92.11	5071.25	11444.31	277.84	10157.07	12440.72	308.83	1004.6	1994.41	0.46	-11.21	1002.11	2006.96	-2.25	0.6	992.54	1997.74	-2.4	-2.9	-5.77	-11.34
35.41	99.23	5083.46	11444.73	270.18	10154.58	12438.73	288.86	989.83	1997.89	-10.97	1.41	1011.98	2010.25	1.38	-5.12	1005.18	1989.5	4.25	11.28	6.16	7.26
25.73	110.64	5077.71	11446.36	281.04	10169.85	12434.75	290.9	1002.91	1994.02	7.91	-2.39	1007.75	1998.35	-4.99	-3.66	1000.75	2002.05	3.55	5.28	8.01	10.22
27.12	104.99	5081.44	11429.85	285.15	10156.69	12436.08	298.17	1007.33	1989.31	-8.61	-5.76	991.99	2002.7	-6.87	4.47	999.66	1995.55	9.13	7.11	0.15	-1.81
26.95	110.51	5081.51	11437.51	278.72	10166.25	12432.77	304.98	993.82	1994.47	11.58	-2.6	1006.02	1991.72	10.65	3.86	996.16	2008.34	8.34	-3.47	-1.2	-7.9
31.69	91.08	5081.02	11433.2	279.09	10156.31	12434.36	301.44	991.93	2000.97	-7.86	-4.01	998.34	1999.65	8.59	-10.43	1006.48	1996.4	-2.84	3.04	4.89	10.09
27.35	94.88	5077.09	11447.47	280.88	10163.77	12445.32	298.9	1004.5	1999.97	4.91	-9.84	1008.13	1988.8	-11.79	2.28	998.98	2003.07	8.18	-2.94	7.76	-1.59
33.52	102.73	5074.94	11429.67	287.67	10168.43	12448.55	295.08	1009.15	1990.49	9.05	0.93	991.72	1994.8	5.73	-0.49	1008.33	2009.38	9.77	8.26	0.55	-10.89
24.52	101.1	5071.17	11438.88	286.39	10155.78	12431.04	293.13	995.77	2007.96	7.6	-7.31	997.65	2003.35	5.99	1.02	995.91	2010.9	10.	-4.77	-7.22	8.28
27.8	109.69	5090.64	11449.24	268.28	10150.99	12445.15	297.08	992.15	2007.3	-9.22	9.09	1008.95	1997.83	-4.48	10.04	997.24	1988.87	1.11	11.07	11.59	3.33
34.87	88.37	5086.55	11450.27	289.43	10161.11	12451.83	304.34	1011.54	1992.	-0.84	-5.68	999.97	2008.35	10.05	8.43	1000.48	2010.19	10.05	4.95	-7.46	7.6
30.19	98.15	5080.2	11446.92	276.66	10157.64	12433.52	299.59	1008.47	1994.14	-3.03	8.91	1009.32	1998.41	-4.08	9.27	1000.34	2007.54	9.09	4.46	-3.97	-10.98
24.17	105.07	5087.04	11446.82	280.02	10171.23	12444.74	308.9	998.97	1990.28	-2.95	-8.34	1010.06	1998.02	0.56	-0.57	1001.08	2000.73	-11.05	11.72	-2.2	1.
34.64	97.03	5086.34	11430.39	283.48	10162.88	12433.35	295.06	1007.81	2006.97	-8.24	-5.71	993.26	2009.43	-2.65	-6.17	998.63	2001.76	-1.67	9.44	-4.12	1.89
25.91	93.6	5089.18	11439.99	273.31	10149.53	12451.62	307.21	989.1	2000.12	-3.09	-11.91	992.8	2007.04	-0.11	-0.71	996.7	1999.47	-3.48	-7.19	4.05	10.74
32.32	103.4	5089.67	11439.6	269.92	10152.46	12439.75	304.66	1008.94	1993.58	0.93	-1.42	1010.13	1996.04	-1.26	8.85	1000.61	2000.2	7.77	1.61	11.83	1.39
27.95	102.54	5077.93	11432.42	283.16	10162.38	12444.6	309.84	1004.98	1989.25	10.35	-11.93	1008.93	1999.15	10.49	0.23	1000.74	2002.74	-9.12	-0.15	8.	-11.01
28.31	111.66	5087.73	11441.18	279.26	10151.78	12436.47	297.54	998.11	1994.23	-10.55	1.37	989.28	2001.77	-5.81	-1.2	995.32	1993.62	1.07	9.58	-10.67	8.66
28.31	100.39	5089.27	11441.46	282.76	10159.1	12443.37	294.09	999.32	2002.81	7.76	7.46	990.8	2003.69	11.45	-6.26	1009.73	2003.52	-3.57	-5.68	1.07	3.46
27.03	108.14	5082.54	11438.07	290.57	10154.19	12428.72	290.72	994.62	2008.62	0.49	-6.46	994.13	2003.8	3.08	6.15	991.93	1999.18	-2.2	-2.62	-5.82	-9.37
27.23	92.29	5075.96	11442.56	277.1	10150.26	12441.52	305.63	990.59	1998.1	1.18	11.57	1005.79	2004.33	8.26	6.93	992.26	2002.61	4.75	-2.1	-9.11	-1.26
31.98	107.26	5072.04	11446.13	287.12	10149.5	12434.51	310.53	1009.47	1997.24	-4.13	7.41	997.19	1994.38	11.58	6.92	991.22	2000.5	11.88	-4.36	-3.74	1.78
35.95	88.47	5075.8	11439.29	277.87	10164.89	12436.05	291.56	1006.7	1992.45	3.93	7.52	1006.29	1990.21	1.68	3.44	1010.85	2011.46	4.67	9.28	11.24	2.5
33.89	96.41	5084.	11434.74	271.46	10160.97	12433.66	298.08	1008.54	2008.89	11.18	1.25	993.02	2004.03	0.85	2.19	996.87	2003.22	-8.09	-9.25	4.49	-4.35
35.65	99.24	5072.64	11435.92	274.23	10168.1	12451.62	297.93	990.15	2011.73	-11.19	2.72	991.82	1993.34	3.54	-2.05	1001.78	1997.42	10.66	-7.33	-10.22	8.97
33.05	108.42	5087.29	11433.98	291.47	10163.41	12447.57	298.31	1010.74	2004.03	-3.03	3.33	1008.06	1988.67	-11.81	-7.35	996.57	2010.92	8.55	11.88	10.67	-3.55
32.58	88.57	5073.98	11450.26	282.44	10171.02	12448.47	289.82	992.45	1991.07	-11.89	-10.47	998.66	2007.56	-6.54	-9.37	1008.61	1988.41	-2.35	7.76	2.03	1.04
24.75	92.32	5079.25	11448.75	278.02	10171.47	12436.27	296.36	994.53	2007.54	-7.45	-10.63	1008.7	1993.01	10.88	-11.47	991.57	2007.32	-2.61	-11.88	-9.97	6.8
27.48	111.95	5074.96	11438.48	271.97	10169.07	12447.64	304.38	1007.95	1990.93	-0.33	6.	993.45	1995.94	0.38	7.04	998.23	2011.44	-5.16	5.13	2.37	6.12
28.39	92.28	5090.05	11444.02	269.31	10162.05	12432.25	302.46	992.19	2010.59	-3.45	-11.78	988.26	1990.4	6.08	-8.05	1003.43	2007.94	10.77	4.26	3.23	-7.19
33.7	92.32	5086.3	11445.44	286.45	10158.67	12435.01	311.74	1003.33	2011.58	9.71	-6.78	1010.23	2006.65	3.22	-1.63	988.62	2008.93	8.53	-4.22	3.82	5.75
33.04	111.52	5091.17	11442.46	268.57	10154.65	12442.51	306.02	993.84	2005.22	-11.	1.56	995.32	2010.78	-6.43	-0.7	990.37	2000.58	-6.34	11.05	4.88	9.88
26.65	103.48	5068.8	11448.75	269.	10150.74	12449.35	295.71	1011.88	1996.97	-5.77	-3.37	1003.79	2010.4	8.22	-9.16	1007.04	2008.12	-11.91	2.5	9.63	9.75
29.63	88.14	5081.01	11433.04	273.56	10171.22	12440.23	302.88	1003.08	1989.78	0.65	-7.64	1003.82	2003.73	-6.13	3.51	988.12	2004.24	-9.46	-0.35	11.49	-7.58
28.58	103.77	5084.94	11443.08	277.18	10157.68	12442.35	302.14	1010.22	2008.04	2.23	-7.21	994.03	2008.99	-6.69	-10.39	997.59	1988.13	-12.	10.55	9.24	-11.97
24.97	109.43	5090.97	11447.57	290.84	10148.05	12446.6	291.75	992.91	2009.46	5.3	8.02	1005.55	2011.55	-5.	1.23	991.07	2002.76	-0.46	1.39	-7.08	3.67
31.14	106.83	5071.14	11444.99	291.98	10161.67	12444.3	299.19	1009.9	2005.95	-6.4	-9.07	1000.72	2007.98	-10.17	-3.25	1001.95	2011.06	-10.15	-9.12	8.16	1.08
30.33	108.69	5088.05	11431.34	276.24	10159.41	12451.66	298.63	993.02	2008.86	-10.7	4.44	998.25	1997.67	3.19	-9.03	999.83	2007.24	-8.01	8.57	-10.79	-9.98
33.56	95.51	5089.	11432.7	268.82	10167.74	12451.51	306.04	989.58	2007.94	-2.46	10.82	997.2	2009.67	5.97	3.77	1005.9	2008.34	5.55	-10.32	5.9	-3.25
27.2	106.94	5075.12	11431.47	270.01	10161.94	12438.87	288.03	988.	1994.1	-5.77	-0.52	993.08	2005.2	8.41	-8.04	1003.3	2004.48	-4.71	-3.49	-0.51	-8.21
33.38	109.12	5086.6	11434.79	287.66	10149.94	12436.48	292.25	1005.75	1993.31	6.65	-7.7	1002.95	1989.73	0.69	5.07	1008.75	2008.08	-10.86	5.7	-1.73	3.11
34.61	96.35	5091.29	11428.24	280.6	10159.68	12440.5	291.65	995.45	2002.02	5.77	1.36	992.72	1993.73	8.22	10.84	998.92	1993.63	-4.16	-11.89	7.46	-6.17
30.3	88.7	5072.63	11445.06	286.27	10169.88	12437.78	291.94	992.13	1996.09	10.62	-2.08	1002.29	1995.17	11.36	6.41	1000.59	2010.11	-8.3	-4.7	7.2	-2.48
35.87	107.3	5075.35	11431.8	277.48	10165.42	12438.76	307.49	1001.99	1998.75	-5.61	2.63	1003.66	1991.98	-1.76	1.72	1004.75	2007.36	-5.58	-1.31	-10.34	-4.94
24.21	89.17	5082.27	11440.01	288.74	10160.68	12444.29	309.02	989.07	2005.24	-11.35	11.41	988.51	2000.32	-4.99	9.7	993.77	2004.65	1.19	-4.44	-5.25	-2.23
26.79	94.99	5069.65	11430.32	290.54	10159.95	12449.23	297.43	1008.03	2004.11	-6.55	1.	999.8	1989.89	-7.36	8.26	1004.65	2010.09	-1.95	-1.2	-6.21	-8.01
33.93	99.59	5090.8	11430.55	288.57	10171.89	12447.7	289.31	1007.27	2000.07	-1.58	11.02	1006.15	2007.83	2.93	6.41	1007.02	2000.07	-8.6	-1.06	4.02	-1.94
34.51	106.43	5068.06	11432.63	272.59	10166.1	12438.11	306.66	999.03	2010.27	8.41	4.59	990.18	2002.95	-2.39	-8.47	999.58	1993.85	-2.3	6.97	-10.17	0.53
25.18	101.67	5090.81	11443.37	272.94	10148.97	12449.37	305.82	991.7	2005.23	2.29	7.43	1002.15	1988.12	1.77	-7.76	997.7	1991.28	3.45	-1.76	-8.3	-4.52
32.51	93.	5072.96	11431.76	281.89	10168.19	12450.52	308.06	994.38	2007.13	2.06	0.03	999.63	1998.62	0.88	8.05	1008.7	1995.03	9.15	6.55	0.27	2.49
27.01	91.98	5086.74	11430.36	288.68	10164.16	12448.34	307.24	994.68	2010.78	0.69	-2.75	996.16	1990.18	6.76	-11.14	1004.72	1988.78	-7.57	-8.67	3.8	2.22
29.34	89.17	5069.38	11449.18	273.44	10153.54	12446.09	288.93	1004.14	1999.12	5.72	3.4	994.32	1994.25	1.61	-5.66	998.09	2001.19	-1.27	-9.3	10.44	10.42
25.85	91.62	5083.74	11445.72	272.79	10148.05	12449.47	305.42	1000.85	1998.78	2.84	-2.32	1005.74	2008.09	-3.66	-3.94	1001.47	1990.17	-9.19	2.37	7.95	-5.94
29.18	97.9	5083.19	11432.91	275.96	10151.73	12439.86	299.74	1005.52	2010.95	-10.03	-5.43	1008.24	1994.44	11.22	10.77	999.15	2003.87	2.12	8.02	9.3	-3.01
28.96	105.56	5089.46	11433.43	287.17	10153.38	12439.25	293.36	989.52	1994.75	5.68	7.46	1003.24	1994.29	-3.6	8.4	1008.08	2000.54	-2.82	9.11	2.15	-4.63
27.97	98.49	5079.72	11447.1	282.1	10171.67	12438.08	296.	1003.68	1989.82	-3.55	10.51	991.69	1992.7	-10.44	1.34	1004.7	2007.72	5.23	-3.6	6.98	3.86
35.76	101.55	5069.27	11443.61	290.	10171.6	12442.03	296.94	997.69	1999.33	1.51	10.36	1008.97	1994.79	7.36	-11.44	996.92	2008.53	-8.22	6.29	-1.3	1.73
24.98	107.5	5086.35	11443.5	270.32	10162.83	12439.71	296.98	995.78	1997.34	11.14	-4.38	997.69	1992.8	-7.77	-3.75	992.98	1995.57	2.7	-0.25	-9.72	3.02
30.53	104.67	5085.83	11440.46	271.44	10167.01	12429.95	302.54	997.36	2003.26	5.72	9.28	1000.47	1994.1	-2.09	-10.	999.48	1996.12	-7.82	-9.92	6.05	7.42
25.93	96.95	5087.39	11439.96	272.07	10153.39	12451.16	305.31	992.11	1997.47	9.17	4.5	999.46	2007.5	10.84	-3.12	988.61	1991.26	-1.88	-5.22	-9.53	4.36
32.71	95.34	5068.9	11440.82	283.27	10167.72	12451.15	300.4	1003.28	2009.62	5.87	-1.75	992.92	2009.13	-3.96	7.26	994.24	2008.27	7.13	7.04	5.76	-5.07
33.15	101.37	5072.85	11441.89	269.71	10165.5	12450.07	289.14	991.	2009.49	9.02	-10.85	992.55	1996.23	-7.19	-9.13	1009.4	2005.3	0.49	4.69	-7.49	8.65
34.45	91.86	5072.9	11449.99	281.78	10168.84	12451.29	294.43	993.52	2000.81	2.98	8.66	997.77	2010.54	-11.69	3.82	1008.42	1992.83	8.18	0.54	8.03	7.34
28.27	89.17	5078.7	11450.63	283.57	10164.91	12430.04	309.55	1009.52	1993.53	-0.76	-10.59	994.79	2002.34	-11.02	11.09	988.93	1999.48	10.57	-6.29	-6.57	-6.19
24.57	99.76	5070.77	11442.91	285.08	10164.69	12448.32	295.1	1003.39	1992.26	-9.29	2.32	988.04	2008.09	3.74	10.61	997.16	1993.37	-7.95	-6.36	-6.4	-3.74
33.13	91.61	5080.34	11446.21	280.14	10155.73	12440.1	299.59	1003.07	2004.28	9.57	-8.45	1010.29	2006.62	-5.38	-3.82	1005.04	1992.43	-9.97	5.27	4.65	-6.02
30.39	99.52	5071.85	11428.5	277.6	10170.83	12433.65	292.1	989.27	1999.69	10.49	11.41	1003.41	1994.96	2.26	-9.06	999.34	2010.22	5.04	-10.25	0.59	4.
28.7	109.83	5082.73	11443.27	269.02	10155.69	12441.51	300.32	1001.7	2006.29	-6.14	6.55	994.31	1999.13	-9.18	3.26	1004.01	1990.25	-1.24	2.77	-11.92	2.47
25.99	89.3	5083.39	11447.56	274.95	10155.59	12436.15	304.54	989.2	1988.62	9.23	1.2	1003.79	1994.09	7.51	-10.65	989.64	2002.74	-2.36	-3.61	6.17	-7.88
32.3	106.11	5084.3	11431.51	270.28	10148.68	12431.82	293.05	989.12	1999.43	11.95	-6.4	1003.86	1990.86	-8.36	-11.12	989.55	1999.2	-3.07	11.35	-1.74	0.73
30.25	101.4	5088.4	11442.76	277.03	10157.38	12434.98	304.47	1000.88	1988.32	2.54	2.6	990.59	1997.59	-10.81	-4.95	992.14	1995.64	-1.3	-11.5	9.64	-0.16
32.19	100.21	5069.92	11429.52	271.	10154.09	12431.91	299.9	995.27	2005.35	7.03	3.82	989.81	1993.33	10.49	3.29	1011.56	2006.6	8.98	1.53	-7.21	-3.89
24.35	104.46	5085.57	11439.65	268.46	10170.18	12432.05	295.65	1005.72	2006.18	7.08	-4.83	996.36	2008.06	4.77	4.91	1001.12	1997.17	-4.12	-4.61	5.98	-1.22
