26.26	89.47	5068.38	11440.89	291.55	10167.25	13450.59	296.97	44.3	103.92	4.4	5.44	45.89	99.74	5.39	1.27	56.63	103.35	-1.97	-8.15	-2.57	-2.59
35.03	104.82	5088.38	11435.89	276.63	10152.49	13443.	295.55	58.74	107.86	7.16	-1.58	54.61	111.55	3.12	1.72	54.97	92.65	3.55	-11.59	-2.45	1.22
32.87	88.71	5082.65	11448.49	282.34	10148.59	13450.58	307.57	43.65	94.05	3.52	-9.48	50.77	99.76	4.25	-5.25	40.03	100.2	8.56	-7.5	10.29	4.19
25.78	93.65	5089.86	11442.77	275.17	10168.53	13429.93	311.38	57.51	110.81	-0.87	9.91	57.84	92.39	0.12	7.14	44.5	95.96	-6.27	-3.9	2.6	-3.13
35.78	98.23	5068.43	11440.07	281.27	10165.13	13429.78	304.09	53.67	94.1	10.82	-7.74	55.83	106.88	1.16	-3.84	51.1	89.27	5.81	4.35	6.07	-6.2
35.96	91.78	5085.37	11432.76	274.87	10158.15	13432.99	290.03	59.64	106.09	-3.34	6.22	60.68	102.71	3.98	-5.12	50.92	109.08	11.45	-2.29	-9.35	2.19
28.97	103.14	5079.4	11441.26	283.07	10157.45	13450.29	295.2	50.03	90.25	3.42	11.53	45.36	101.02	-4.94	-7.22	48.54	108.18	0.43	-6.15	-11.87	1.4
33.25	107.64	5073.51	11430.21	277.15	10159.86	13449.74	294.83	41.74	100.33	-3.13	-5.25	42.46	106.66	9.14	2.89	48.03	100.71	-10.19	-9.84	2.05	-3.17
34.63	90.49	5075.45	11444.12	285.05	10156.06	13430.77	289.27	53.79	105.34	-1.64	-1.91	40.21	111.1	3.87	10.53	45.33	109.25	1.28	6.67	-10.07	2.16
30.32	94.39	5091.64	11449.33	284.45	10168.61	13431.65	305.87	51.51	99.1	-5.57	5.98	49.25	95.07	-1.58	-11.46	49.5	90.47	-7.19	-2.46	-6.31	0.76
34.57	108.41	5073.39	11446.67	281.78	10159.38	13428.11	308.9	57.45	111.22	10.05	6.45	59.95	104.63	6.79	9.64	46.66	101.8	-4.39	-4.23	3.73	-7.28
24.65	92.85	5088.64	11430.15	278.57	10157.15	13439.62	310.46	55.88	109.25	8.02	-0.15	46.98	104.99	-0.19	-9.65	41.71	110.43	-7.12	8.42	-2.26	9.75
34.83	106.35	5074.48	11440.55	285.56	10155.37	13437.44	305.01	39.4	93.67	5.92	-7.68	49.37	96.01	6.63	7.58	53.72	111.89	-8.06	-7.94	-4.09	-8.44
25.46	106.48	5081.3	11435.74	289.15	10156.73	13430.52	309.4	56.73	104.6	-2.64	6.04	52.77	104.58	-3.55	-6.33	38.6	103.17	11.83	-8.24	3.48	1.19
27.91	95.25	5080.59	11446.79	284.37	10159.91	13441.13	309.04	47.55	106.28	-8.35	9.62	47.3	95.03	6.14	-4.02	52.45	91.19	11.48	11.43	-5.62	9.5
35.21	104.08	5089.48	11448.94	270.06	10159.63	13451.35	308.	49.7	88.96	1.27	2.57	40.56	110.86	-3.76	-11.04	38.16	88.68	-4.61	-4.22	0.89	5.14
28.75	98.71	5071.95	11441.36	272.83	10170.45	13439.08	298.54	61.01	102.58	-11.58	5.4	38.96	93.54	-11.28	9.	49.33	88.04	5.75	9.04	1.72	-7.34
27.64	96.65	5081.7	11441.36	275.14	10152.39	13433.26	292.95	45.1	102.65	7.17	7.26	58.52	98.74	-6.07	6.5	52.72	103.45	11.31	0.44	-5.08	11.11
35.32	104.86	5068.44	11442.22	272.22	10169.19	13443.62	299.96	48.32	90.16	10.41	9.07	59.59	108.48	-8.49	9.05	57.65	105.93	3.2	10.47	5.2	-8.65
30.95	111.87	5074.74	11436.84	288.19	10161.46	13444.48	294.68	60.63	91.56	5.94	-3.02	53.61	94.81	-0.51	4.64	39.04	91.39	-5.64	-0.85	4.64	-8.45
30.31	107.58	5085.05	11444.03	289.5	10151.64	13432.61	297.36	44.43	99.14	7.62	7.9	55.63	108.72	-7.05	-7.75	52.78	96.01	11.73	3.14	10.91	3.9
25.99	93.02	5087.89	11437.23	291.56	10149.65	13451.2	295.	48.13	89.11	-7.5	6.68	47.16	111.85	4.94	7.94	43.04	98.79	4.91	-9.05	3.16	-4.68
32.57	98.19	5082.67	11442.87	276.22	10160.19	13428.41	311.69	45.9	93.99	4.24	2.32	51.12	105.91	-8.59	-3.21	55.52	103.06	-3.9	2.86	4.06	2.41
24.26	98.96	5089.79	11435.07	268.62	10162.21	13440.62	298.49	38.97	111.95	9.41	7.52	55.63	107.46	-11.65	-1.17	43.32	103.48	5.75	-2.85	-1.18	5.66
24.72	109.96	5088.95	11441.88	272.23	10161.15	13438.98	299.28	55.51	110.6	-5.93	-8.25	53.57	101.11	9.17	-1.28	43.48	100.1	-0.47	-0.51	-6.8	9.15
33.84	89.06	5071.7	11431.68	287.93	10154.12	13432.83	311.55	55.26	107.84	-9.84	-11.81	48.59	109.41	9.99	3.53	39.67	97.82	5.07	5.42	-2.24	5.94
32.89	111.97	5073.46	11444.35	285.03	10164.71	13441.81	299.41	57.07	98.62	-10.46	9.62	46.84	111.59	-0.5	5.41	40.32	104.83	-6.4	-6.36	4.17	-11.74
26.94	107.31	5083.9	11441.72	285.43	10171.97	13442.07	305.38	41.18	100.24	2.45	5.31	57.78	93.35	4.57	-9.17	38.41	106.18	-4.55	5.97	2.79	7.52
26.68	101.31	5075.12	11448.17	271.97	10165.62	13434.79	292.44	43.64	101.91	-5.76	-7.45	50.83	97.72	-11.59	-5.96	48.27	99.3	10.5	-0.36	1.14	3.14
35.07	90.92	5089.21	11430.21	281.12	10167.	13432.85	292.76	49.85	88.92	8.96	0.51	48.77	97.84	-3.1	4.23	45.11	107.74	-5.5	-5.81	11.82	-7.89
33.19	88.83	5077.75	11450.84	272.55	10152.11	13439.18	300.64	50.3	102.41	-1.86	3.58	42.5	97.94	10.36	-5.61	58.79	90.08	-9.03	5.72	-11.55	9.19
29.99	88.18	5084.93	11444.78	276.11	10164.14	13441.68	310.65	48.79	98.22	8.79	2.19	38.58	93.51	-9.91	-6.69	45.89	97.05	11.5	-11.84	-11.46	-7.2
31.26	100.15	5078.45	11442.92	269.12	10161.56	13433.11	304.42	40.77	105.77	7.46	11.44	42.96	89.21	-2.43	-7.99	55.18	104.87	-7.91	6.64	-2.87	-10.72
35.41	97.46	5075.47	11431.22	284.02	10169.99	13433.01	295.14	51.74	88.52	-0.05	-7.5	45.11	89.04	-11.36	2.02	61.42	93.34	2.09	5.94	10.15	-7.45
27.38	111.86	5090.23	11428.89	287.67	10150.93	13441.99	294.97	53.06	92.72	5.85	-4.42	44.05	101.99	4.96	5.06	56.07	104.39	11.17	-10.99	-2.68	-5.04
32.18	111.73	5075.89	11448.18	278.04	10156.06	13449.56	295.8	55.82	94.61	0.41	-9.91	51.86	97.49	3.24	3.4	48.19	99.15	6.7	-0.34	1.09	0.99
29.3	94.14	5082.44	11447.2	271.35	10168.85	13441.28	305.95	60.47	110.04	0.64	2.85	50.75	101.57	-11.88	10.02	52.59	104.58	-8.02	-2.52	1.2	11.46
28.91	98.52	5079.84	11449.16	285.66	10155.9	13445.64	291.25	53.77	108.33	7.29	8.75	55.08	92.13	1.96	-3.13	40.28	106.3	-2.14	-11.45	-0.24	-8.64
31.06	89.5	5071.11	11448.72	283.28	10166.37	13431.64	298.68	40.39	101.67	-5.14	2.77	55.88	105.98	-8.37	2.87	47.93	89.73	-0.23	-6.12	-2.03	-10.66
30.16	90.05	5079.34	11450.6	288.99	10152.64	13429.76	295.53	57.11	88.18	-1.68	7.54	53.25	92.27	-10.24	10.61	59.85	104.89	-6.28	-9.29	-6.47	-9.36
28.56	106.38	5083.41	11431.35	283.99	10154.64	13436.91	306.52	54.5	93.19	2.39	-2.03	46.54	97.31	1.76	-0.45	49.22	94.97	0.18	-5.68	8.29	7.23
35.24	99.4	5074.34	11430.19	271.83	10168.15	13451.13	305.35	61.58	98.04	9.21	-8.33	53.05	92.75	-7.62	-1.	51.76	107.7	2.25	8.79	1.24	3.39
35.07	98.32	5089.3	11446.18	282.99	10171.91	13428.48	298.03	39.74	104.33	-9.94	1.72	58.13	90.23	-6.67	-2.97	57.47	91.03	-9.48	-11.73	8.28	10.94
28.23	88.17	5090.39	11446.76	290.41	10149.93	13439.17	302.34	41.65	104.5	-3.86	0.07	40.04	100.32	-10.69	1.61	60.78	100.44	-3.97	9.04	11.31	-1.14
26.58	109.73	5073.33	11444.06	281.79	10155.5	13444.17	303.97	53.74	98.08	-6.75	4.42	60.54	88.37	-2.63	-11.24	54.11	96.9	10.7	2.77	-3.18	2.59
35.12	98.37	5078.03	11446.	286.7	10163.33	13447.65	289.17	59.3	88.64	5.01	-6.84	60.27	108.69	-11.18	6.91	49.73	104.03	-6.16	-3.07	3.81	-7.44
26.65	89.05	5091.03	11434.09	273.86	10159.45	13448.93	296.8	45.05	99.11	4.92	6.68	40.16	102.85	-3.36	-4.21	42.14	100.08	6.77	11.44	5.1	-4.66
24.4	88.49	5079.94	11429.66	281.56	10148.13	13435.53	288.41	54.84	92.56	-6.33	-10.29	58.53	110.61	-8.19	-1.42	56.58	91.68	-3.5	1.46	1.89	4.38
32.03	101.02	5072.42	11441.26	281.68	10148.22	13429.	309.71	45.37	97.09	10.01	-10.24	55.68	111.2	3.11	5.05	51.46	103.93	-9.52	-5.62	4.23	-11.01
28.76	92.11	5071.25	11444.31	277.84	10157.07	13440.72	308.83	54.6	94.41	0.46	-11.21	52.11	106.96	-2.25	0.6	42.54	97.74	-2.4	-2.9	-5.77	-11.34
35.41	99.23	5083.46	11444.73	270.18	10154.58	13438.73	288.86	39.83	97.89	-10.97	1.41	61.98	110.25	1.38	-5.12	55.18	89.5	4.25	11.28	6.16	7.26
25.73	110.64	5077.71	11446.36	281.04	10169.85	13434.75	290.9	52.91	94.02	7.91	-2.39	57.75	98.35	-4.99	-3.66	50.75	102.05	3.55	5.28	8.01	10.22
27.12	104.99	5081.44	11429.85	285.15	10156.69	13436.08	298.17	57.33	89.31	-8.61	-5.76	41.99	102.7	-6.87	4.47	49.66	95.55	9.13	7.11	0.15	-1.81
26.95	110.51	5081.51	11437.51	278.72	10166.25	13432.77	304.98	43.82	94.47	11.58	-2.6	56.02	91.72	10.65	3.86	46.16	108.34	8.34	-3.47	-1.2	-7.9
31.69	91.08	5081.02	11433.2	279.09	10156.31	13434.36	301.44	41.93	100.97	-7.86	-4.01	48.34	99.65	8.59	-10.43	56.48	96.4	-2.84	3.04	4.89	10.09
27.35	94.88	5077.09	11447.47	280.88	10163.77	13445.32	298.9	54.5	99.97	4.91	-9.84	58.13	88.8	-11.79	2.28	48.98	103.07	8.18	-2.94	7.76	-1.59
33.52	102.73	5074.94	11429.67	287.67	10168.43	13448.55	295.08	59.15	90.49	9.05	0.93	41.72	94.8	5.73	-0.49	58.33	109.38	9.77	8.26	0.55	-10.89
24.52	101.1	5071.17	11438.88	286.39	10155.78	13431.04	293.13	45.77	107.96	7.6	-7.31	47.65	103.35	5.99	1.02	45.91	110.9	10.	-4.77	-7.22	8.28
27.8	109.69	5090.64	11449.24	268.28	10150.99	13445.15	297.08	42.15	107.3	-9.22	9.09	58.95	97.83	-4.48	10.04	47.24	88.87	1.11	11.07	11.59	3.33
34.87	88.37	5086.55	11450.27	289.43	10161.11	13451.83	304.34	61.54	92.	-0.84	-5.68	49.97	108.35	10.05	8.43	50.48	110.19	10.05	4.95	-7.46	7.6
30.19	98.15	5080.2	11446.92	276.66	10157.64	13433.52	299.59	58.47	94.14	-3.03	8.91	59.32	98.41	-4.08	9.27	50.34	107.54	9.09	4.46	-3.97	-10.98
24.17	105.07	5087.04	11446.82	280.02	10171.23	13444.74	308.9	48.97	90.28	-2.95	-8.34	60.06	98.02	0.56	-0.57	51.08	100.73	-11.05	11.72	-2.2	1.
34.64	97.03	5086.34	11430.39	283.48	10162.88	13433.35	295.06	57.81	106.97	-8.24	-5.71	43.26	109.43	-2.65	-6.17	48.63	101.76	-1.67	9.44	-4.12	1.89
25.91	93.6	5089.18	11439.99	273.31	10149.53	13451.62	307.21	39.1	100.12	-3.09	-11.91	42.8	107.04	-0.11	-0.71	46.7	99.47	-3.48	-7.19	4.05	10.74
32.32	103.4	5089.67	11439.6	269.92	10152.46	13439.75	304.66	58.94	93.58	0.93	-1.42	60.13	96.04	-1.26	8.85	50.61	100.2	7.77	1.61	11.83	1.39
27.95	102.54	5077.93	11432.42	283.16	10162.38	13444.6	309.84	54.98	89.25	10.35	-11.93	58.93	99.15	10.49	0.23	50.74	102.74	-9.12	-0.15	8.	-11.01
28.31	111.66	5087.73	11441.18	279.26	10151.78	13436.47	297.54	48.11	94.23	-10.55	1.37	39.28	101.77	-5.81	-1.2	45.32	93.62	1.07	9.58	-10.67	8.66
28.31	100.39	5089.27	11441.46	282.76	10159.1	13443.37	294.09	49.32	102.81	7.76	7.46	40.8	103.69	11.45	-6.26	59.73	103.52	-3.57	-5.68	1.07	3.46
27.03	108.14	5082.54	11438.07	290.57	10154.19	13428.72	290.72	44.62	108.62	0.49	-6.46	44.13	103.8	3.08	6.15	41.93	99.18	-2.2	-2.62	-5.82	-9.37
27.23	92.29	5075.96	11442.56	277.1	10150.26	13441.52	305.63	40.59	98.1	1.18	11.57	55.79	104.33	8.26	6.93	42.26	102.61	4.75	-2.1	-9.11	-1.26
31.98	107.26	5072.04	11446.13	287.12	10149.5	13434.51	310.53	59.47	97.24	-4.13	7.41	47.19	94.38	11.58	6.92	41.22	100.5	11.88	-4.36	-3.74	1.78
35.95	88.47	5075.8	11439.29	277.87	10164.89	13436.05	291.56	56.7	92.45	3.93	7.52	56.29	90.21	1.68	3.44	60.85	111.46	4.67	9.28	11.24	2.5
33.89	96.41	5084.	11434.74	271.46	10160.97	13433.66	298.08	58.54	108.89	11.18	1.25	43.02	104.03	0.85	2.19	46.87	103.22	-8.09	-9.25	4.49	-4.35
35.65	99.24	5072.64	11435.92	274.23	10168.1	13451.62	297.93	40.15	111.73	-11.19	2.72	41.82	93.34	3.54	-2.05	51.78	97.42	10.66	-7.33	-10.22	8.97
33.05	108.42	5087.29	11433.98	291.47	10163.41	13447.57	298.31	60.74	104.03	-3.03	3.33	58.06	88.67	-11.81	-7.35	46.57	110.92	8.55	11.88	10.67	-3.55
32.58	88.57	5073.98	11450.26	282.44	10171.02	13448.47	289.82	42.45	91.07	-11.89	-10.47	48.66	107.56	-6.54	-9.37	58.61	88.41	-2.35	7.76	2.03	1.04
24.75	92.32	5079.25	11448.75	278.02	10171.47	13436.27	296.36	44.53	107.54	-7.45	-10.63	58.7	93.01	10.88	-11.47	41.57	107.32	-2.61	-11.88	-9.97	6.8
27.48	111.95	5074.96	11438.48	271.97	10169.07	13447.64	304.38	57.95	90.93	-0.33	6.	43.45	95.94	0.38	7.04	48.23	111.44	-5.16	5.13	2.37	6.12
28.39	92.28	5090.05	11444.02	269.31	10162.05	13432.25	302.46	42.19	110.59	-3.45	-11.78	38.26	90.4	6.08	-8.05	53.43	107.94	10.77	4.26	3.23	-7.19
33.7	92.32	5086.3	11445.44	286.45	10158.67	13435.01	311.74	53.33	111.58	9.71	-6.78	60.23	106.65	3.22	-1.63	38.62	108.93	8.53	-4.22	3.82	5.75
33.04	111.52	5091.17	11442.46	268.57	10154.65	13442.51	306.02	43.84	105.22	-11.	1.56	45.32	110.78	-6.43	-0.7	40.37	100.58	-6.34	11.05	4.88	9.88
26.65	103.48	5068.8	11448.75	269.	10150.74	13449.35	295.71	61.88	96.97	-5.77	-3.37	53.79	110.4	8.22	-9.16	57.04	108.12	-11.91	2.5	9.63	9.75
29.63	88.14	5081.01	11433.04	273.56	10171.22	13440.23	302.88	53.08	89.78	0.65	-7.64	53.82	103.73	-6.13	3.51	38.12	104.24	-9.46	-0.35	11.49	-7.58
28.58	103.77	5084.94	11443.08	277.18	10157.68	13442.35	302.14	60.22	108.04	2.23	-7.21	44.03	108.99	-6.69	-10.39	47.59	88.13	-12.	10.55	9.24	-11.97
24.97	109.43	5090.97	11447.57	290.84	10148.05	13446.6	291.75	42.91	109.46	5.3	8.02	55.55	111.55	-5.	1.23	41.07	102.76	-0.46	1.39	-7.08	3.67
31.14	106.83	5071.14	11444.99	291.98	10161.67	13444.3	299.19	59.9	105.95	-6.4	-9.07	50.72	107.98	-10.17	-3.25	51.95	111.06	-10.15	-9.12	8.16	1.08
30.33	108.69	5088.05	11431.34	276.24	10159.41	13451.66	298.63	43.02	108.86	-10.7	4.44	48.25	97.67	3.19	-9.03	49.83	107.24	-8.01	8.57	-10.79	-9.98
33.56	95.51	5089.	11432.7	268.82	10167.74	13451.51	306.04	39.58	107.94	-2.46	10.82	47.2	109.67	5.97	3.77	55.9	108.34	5.55	-10.32	5.9	-3.25
27.2	106.94	5075.12	11431.47	270.01	10161.94	13438.87	288.03	38.	94.1	-5.77	-0.52	43.08	105.2	8.41	-8.04	53.3	104.48	-4.71	-3.49	-0.51	-8.21
33.38	109.12	5086.6	11434.79	287.66	10149.94	13436.48	292.25	55.75	93.31	6.65	-7.7	52.95	89.73	0.69	5.07	58.75	108.08	-10.86	5.7	-1.73	3.11
34.61	96.35	5091.29	11428.24	280.6	10159.68	13440.5	291.65	45.45	102.02	5.77	1.36	42.72	93.73	8.22	10.84	48.92	93.63	-4.16	-11.89	7.46	-6.17
30.3	88.7	5072.63	11445.06	286.27	10169.88	13437.78	291.94	42.13	96.09	10.62	-2.08	52.29	95.17	11.36	6.41	50.59	110.11	-8.3	-4.7	7.2	-2.48
35.87	107.3	5075.35	11431.8	277.48	10165.42	13438.76	307.49	51.99	98.75	-5.61	2.63	53.66	91.98	-1.76	1.72	54.75	107.36	-5.58	-1.31	-10.34	-4.94
24.21	89.17	5082.27	11440.01	288.74	10160.68	13444.29	309.02	39.07	105.24	-11.35	11.41	38.51	100.32	-4.99	9.7	43.77	104.65	1.19	-4.44	-5.25	-2.23
26.79	94.99	5069.65	11430.32	290.54	10159.95	13449.23	297.43	58.03	104.11	-6.55	1.	49.8	89.89	-7.36	8.26	54.65	110.09	-1.95	-1.2	-6.21	-8.01
33.93	99.59	5090.8	11430.55	288.57	10171.89	13447.7	289.31	57.27	100.07	-1.58	11.02	56.15	107.83	2.93	6.41	57.02	100.07	-8.6	-1.06	4.02	-1.94
34.51	106.43	5068.06	11432.63	272.59	10166.1	13438.11	306.66	49.03	110.27	8.41	4.59	40.18	102.95	-2.39	-8.47	49.58	93.85	-2.3	6.97	-10.17	0.53
25.18	101.67	5090.81	11443.37	272.94	10148.97	13449.37	305.82	41.7	105.23	2.29	7.43	52.15	88.12	1.77	-7.76	47.7	91.28	3.45	-1.76	-8.3	-4.52
32.51	93.	5072.96	11431.76	281.89	10168.19	13450.52	308.06	44.38	107.13	2.06	0.03	49.63	98.62	0.88	8.05	58.7	95.03	9.15	6.55	0.27	2.49
27.01	91.98	5086.74	11430.36	288.68	10164.16	13448.34	307.24	44.68	110.78	0.69	-2.75	46.16	90.18	6.76	-11.14	54.72	88.78	-7.57	-8.67	3.8	2.22
29.34	89.17	5069.38	11449.18	273.44	10153.54	13446.09	288.93	54.14	99.12	5.72	3.4	44.32	94.25	1.61	-5.66	48.09	101.19	-1.27	-9.3	10.44	10.42
25.85	91.62	5083.74	11445.72	272.79	10148.05	13449.47	305.42	50.85	98.78	2.84	-2.32	55.74	108.09	-3.66	-3.94	51.47	90.17	-9.19	2.37	7.95	-5.94
29.18	97.9	5083.19	11432.91	275.96	10151.73	13439.86	299.74	55.52	110.95	-10.03	-5.43	58.24	94.44	11.22	10.77	49.15	103.87	2.12	8.02	9.3	-3.01
28.96	105.56	5089.46	11433.43	287.17	10153.38	13439.25	293.36	39.52	94.75	5.68	7.46	53.24	94.29	-3.6	8.4	58.08	100.54	-2.82	9.11	2.15	-4.63
27.97	98.49	5079.72	11447.1	282.1	10171.67	13438.08	296.	53.68	89.82	-3.55	10.51	41.69	92.7	-10.44	1.34	54.7	107.72	5.23	-3.6	6.98	3.86
35.76	101.55	5069.27	11443.61	290.	10171.6	13442.03	296.94	47.69	99.33	1.51	10.36	58.97	94.79	7.36	-11.44	46.92	108.53	-8.22	6.29	-1.3	1.73
24.98	107.5	5086.35	11443.5	270.32	10162.83	13439.71	296.98	45.78	97.34	11.14	-4.38	47.69	92.8	-7.77	-3.75	42.98	95.57	2.7	-0.25	-9.72	3.02
30.53	104.67	5085.83	11440.46	271.44	10167.01	13429.95	302.54	47.36	103.26	5.72	9.28	50.47	94.1	-2.09	-10.	49.48	96.12	-7.82	-9.92	6.05	7.42
25.93	96.95	5087.39	11439.96	272.07	10153.39	13451.16	305.31	42.11	97.47	9.17	4.5	49.46	107.5	10.84	-3.12	38.61	91.26	-1.88	-5.22	-9.53	4.36
32.71	95.34	5068.9	11440.82	283.27	10167.72	13451.15	300.4	53.28	109.62	5.87	-1.75	42.92	109.13	-3.96	7.26	44.24	108.27	7.13	7.04	5.76	-5.07
33.15	101.37	5072.85	11441.89	269.71	10165.5	13450.07	289.14	41.	109.49	9.02	-10.85	42.55	96.23	-7.19	-9.13	59.4	105.3	0.49	4.69	-7.49	8.65
34.45	91.86	5072.9	11449.99	281.78	10168.84	13451.29	294.43	43.52	100.81	2.98	8.66	47.77	110.54	-11.69	3.82	58.42	92.83	8.18	0.54	8.03	7.34
28.27	89.17	5078.7	11450.63	283.57	10164.91	13430.04	309.55	59.52	93.53	-0.76	-10.59	44.79	102.34	-11.02	11.09	38.93	99.48	10.57	-6.29	-6.57	-6.19
24.57	99.76	5070.77	11442.91	285.08	10164.69	13448.32	295.1	53.39	92.26	-9.29	2.32	38.04	108.09	3.74	10.61	47.16	93.37	-7.95	-6.36	-6.4	-3.74
33.13	91.61	5080.34	11446.21	280.14	10155.73	13440.1	299.59	53.07	104.28	9.57	-8.45	60.29	106.62	-5.38	-3.82	55.04	92.43	-9.97	5.27	4.65	-6.02
30.39	99.52	5071.85	11428.5	277.6	10170.83	13433.65	292.1	39.27	99.69	10.49	11.41	53.41	94.96	2.26	-9.06	49.34	110.22	5.04	-10.25	0.59	4.
28.7	109.83	5082.73	11443.27	269.02	10155.69	13441.51	300.32	51.7	106.29	-6.14	6.55	44.31	99.13	-9.18	3.26	54.01	90.25	-1.24	2.77	-11.92	2.47
25.99	89.3	5083.39	11447.56	274.95	10155.59	13436.15	304.54	39.2	88.62	9.23	1.2	53.79	94.09	7.51	-10.65	39.64	102.74	-2.36	-3.61	6.17	-7.88
32.3	106.11	5084.3	11431.51	270.28	10148.68	13431.82	293.05	39.12	99.43	11.95	-6.4	53.86	90.86	-8.36	-11.12	39.55	99.2	-3.07	11.35	-1.74	0.73
30.25	101.4	5088.4	11442.76	277.03	10157.38	13434.98	304.47	50.88	88.32	2.54	2.6	40.59	97.59	-10.81	-4.95	42.14	95.64	-1.3	-11.5	9.64	-0.16
32.19	100.21	5069.92	11429.52	271.	10154.09	13431.91	299.9	45.27	105.35	7.03	3.82	39.81	93.33	10.49	3.29	61.56	106.6	8.98	1.53	-7.21	-3.89
24.35	104.46	5085.57	11439.65	268.46	10170.18	13432.05	295.65	55.72	106.18	7.08	-4.83	46.36	108.06	4.77	4.91	51.12	97.17	-4.12	-4.61	5.98	-1.22
33.85	105.41	5090.21	11447.28	271.96	10161.11	13436.67	301.94	48.02	98.09	5.77	-1.02	61.26	109.89	-4.59	0.62	53.21	105.2	9.76	-0.36	3.72	-4.74
28.95	108.4	5073.26	11428.65	284.11	10163.94	13428.38	303.22	47.04	95.68	-9.88	-4.93	51.66	97.97	6.73	-7.33	49.76	101.48	-10.13	-8.49	-10.41	-10.87
28.48	100.39	5080.68	11443.44	272.77	10171.21	13429.63	294.	48.05	93.06	8.59	-8.49	44.66	104.21	-4.5	6.21	48.58	104.94	-9.17	-1.98	10.14	6.98
32.98	110.07	5076.26	11436.05	290.29	10152.03	13437.46	297.66	45.93	90.98	6.58	3.89	46.2	110.48	5.64	0.44	45.35	102.14	-6.82	1.84	11.56	10.41
32.91	109.46	5075.9	11438.6	268.6	10165.81	13436.32	306.97	51.06	105.57	7.08	11.01	57.55	92.8	-0.84	1.75	59.29	103.37	1.25	-0.53	-8.03	-1.41
25.16	104.91	5088.83	11443.03	286.06	10160.3	13441.08	308.88	39.43	106.49	4.29	3.75	61.94	94.19	0.21	9.44	52.65	100.81	2.28	11.8	6.67	0.61
